userID,Location,Age
5859,Bangladesh,14
5860,Bangladesh,32
5861,Bangladesh,18
5862,Italy,36
5863,South Africa,47
5864,Australia,30
5865,Mexico,23
5866,New Zealand,39
5867,Russia,31
5868,England,37
5869,Russia,15
5870,Canada,37
5871,Australia,12
5872,Canada,28
5873,Australia,12
5874,USA,14
5875,New Zealand,18
5876,South Africa,34
5877,Bangladesh,15
5878,New Zealand,17
5879,Australia,41
5880,New Zealand,38
5881,Australia,37
5882,Australia,22
5883,Canada,27
5884,USA,20
5885,Canada,18
5886,Mexico,25
5887,Canada,17
5888,South Africa,19
5889,USA,48
5890,USA,20
5891,USA,16
5892,Mexico,39
5893,Canada,19
5894,England,47
5895,Bangladesh,23
5896,Australia,19
5897,Australia,46
5898,England,43
5899,USA,40
5900,Italy,22
5901,Canada,35
5902,New Zealand,21
5903,Australia,17
5904,South Africa,46
5905,USA,28
5906,Bangladesh,19
5907,Australia,12
5908,Italy,25
5909,USA,16
5910,Italy,37
5911,South Africa,13
5912,Italy,18
5913,New Zealand,46
5914,Russia,18
5915,South Africa,35
5916,England,12
5917,Australia,28
5918,Canada,35
5919,Bangladesh,13
5920,Mexico,50
5921,Canada,29
5922,England,48
5923,South Africa,37
5924,South Africa,30
5925,South Africa,12
5926,Russia,33
5927,England,46
5928,Mexico,21
5929,New Zealand,17
5930,Mexico,30
5931,South Africa,18
5932,USA,46
5933,Mexico,33
5934,Australia,33
5935,Mexico,23
5936,Australia,13
5937,New Zealand,22
5938,USA,43
5939,England,36
5940,England,50
5941,Russia,24
5942,Bangladesh,21
5943,Bangladesh,22
5944,South Africa,22
5945,Russia,47
5946,Italy,21
5947,Mexico,17
5948,Mexico,37
5949,Italy,31
5950,Italy,27
5951,Russia,27
5952,Russia,22
5953,England,24
5954,Mexico,32
5955,England,47
5956,England,26
5957,Italy,26
5958,South Africa,12
5959,England,27
5960,USA,17
5961,Canada,21
5962,Bangladesh,39
5963,Italy,19
5964,Canada,40
5965,Canada,37
5966,Russia,37
5967,Italy,39
5968,Australia,43
5969,Canada,41
5970,South Africa,32
5971,Italy,43
5972,South Africa,13
5973,England,19
5974,Canada,33
5975,England,28
5976,Mexico,50
5977,England,49
5978,Australia,38
5979,South Africa,48
5980,New Zealand,32
5981,Italy,34
5982,Bangladesh,16
5983,South Africa,27
5984,Canada,16
5985,England,28
5986,USA,38
5987,Canada,20
5988,South Africa,43
5989,Canada,27
5990,Italy,48
5991,Canada,18
5992,Bangladesh,35
5993,Australia,30
5994,Mexico,14
5995,Mexico,38
5996,Italy,47
5997,Italy,17
5998,England,14
5999,Canada,22
6000,New Zealand,18
6001,Italy,45
6002,South Africa,29
6003,Russia,39
6004,Mexico,30
6005,Italy,24
6006,USA,18
6007,Australia,42
6008,Bangladesh,19
6009,Australia,31
6010,England,21
6011,Canada,31
6012,Italy,15
6013,Mexico,37
6014,Bangladesh,45
6015,Russia,50
6016,USA,22
6017,Mexico,41
6018,New Zealand,22
6019,Australia,39
6020,South Africa,46
6021,Australia,38
6022,Italy,12
6023,Bangladesh,17
6024,USA,20
6025,New Zealand,16
6026,New Zealand,16
6027,USA,34
6028,Russia,21
6029,Russia,25
6030,Russia,21
6031,Mexico,19
6032,USA,42
6033,Mexico,13
6034,New Zealand,37
6035,Australia,26
6036,England,30
6037,Bangladesh,38
6038,South Africa,17
6039,Russia,40
6040,Russia,29
6041,Bangladesh,50
6042,Italy,12
6043,New Zealand,31
6044,Italy,20
6045,USA,18
6046,England,45
6047,Australia,48
6048,Canada,46
6049,Canada,44
6050,Russia,27
6051,Canada,30
6052,England,38
6053,South Africa,48
6054,England,43
6055,Canada,12
6056,New Zealand,16
6057,Australia,50
6058,New Zealand,20
6059,USA,25
6060,Australia,28
6061,New Zealand,36
6062,England,27
6063,Bangladesh,37
6064,Italy,21
6065,Italy,43
6066,Bangladesh,36
6067,Mexico,29
6068,Mexico,17
6069,Italy,15
6070,England,21
6071,South Africa,25
6072,Canada,42
6073,USA,45
6074,Mexico,43
6075,England,21
6076,New Zealand,50
6077,Italy,16
6078,Australia,45
6079,Russia,40
6080,Russia,49
6081,USA,12
6082,Russia,46
6083,New Zealand,39
6084,New Zealand,37
6085,Russia,27
6086,South Africa,39
6087,USA,28
6088,Russia,48
6089,Australia,45
6090,South Africa,49
6091,Russia,30
6092,New Zealand,15
6093,USA,32
6094,England,22
6095,Australia,38
6096,Australia,45
6097,England,18
6098,USA,42
6099,Mexico,39
6100,Canada,45
6101,Canada,17
6102,Russia,22
6103,Canada,20
6104,Russia,18
6105,England,25
6106,Bangladesh,17
6107,Bangladesh,47
6108,Bangladesh,28
6109,Italy,49
6110,USA,35
6111,Italy,19
6112,England,17
6113,Australia,30
6114,Bangladesh,24
6115,Italy,45
6116,South Africa,24
6117,USA,46
6118,Russia,27
6119,Mexico,36
6120,Italy,15
6121,Russia,38
6122,England,39
6123,Russia,46
6124,Canada,38
6125,England,35
6126,Russia,34
6127,Bangladesh,49
6128,New Zealand,15
6129,Australia,14
6130,Canada,47
6131,Italy,29
6132,Italy,46
6133,Russia,32
6134,Canada,47
6135,New Zealand,45
6136,Russia,32
6137,Canada,46
6138,Russia,48
6139,New Zealand,24
6140,Bangladesh,50
6141,Bangladesh,21
6142,Russia,25
6143,USA,14
6144,Canada,17
6145,Italy,23
6146,Italy,46
6147,Mexico,30
6148,New Zealand,17
6149,USA,22
6150,New Zealand,41
6151,Australia,14
6152,Australia,17
6153,Australia,46
6154,Australia,30
6155,South Africa,16
6156,Canada,34
6157,Canada,13
6158,Russia,29
6159,Russia,45
6160,Mexico,21
6161,South Africa,12
6162,South Africa,42
6163,England,45
6164,USA,17
6165,Italy,12
6166,Mexico,18
6167,South Africa,23
6168,USA,44
6169,Italy,25
6170,Australia,16
6171,USA,28
6172,New Zealand,33
6173,Australia,46
6174,South Africa,40
6175,Bangladesh,38
6176,Mexico,39
6177,Italy,41
6178,New Zealand,23
6179,South Africa,43
6180,Italy,38
6181,Canada,19
6182,England,22
6183,Australia,43
6184,Bangladesh,47
6185,Italy,21
6186,Russia,14
6187,Canada,43
6188,Russia,24
6189,Bangladesh,23
6190,South Africa,37
6191,New Zealand,31
6192,Mexico,23
6193,Italy,43
6194,Australia,29
6195,England,34
6196,Russia,17
6197,Australia,38
6198,Bangladesh,34
6199,Bangladesh,23
6200,Australia,23
6201,New Zealand,20
6202,Italy,48
6203,Bangladesh,16
6204,Bangladesh,16
6205,New Zealand,22
6206,Russia,31
6207,Mexico,38
6208,Italy,24
6209,Canada,44
6210,New Zealand,12
6211,Canada,21
6212,Italy,19
6213,Mexico,46
6214,South Africa,30
6215,Italy,29
6216,Italy,40
6217,New Zealand,35
6218,Italy,13
6219,South Africa,39
6220,South Africa,47
6221,Australia,32
6222,Bangladesh,36
6223,USA,15
6224,Russia,12
6225,South Africa,28
6226,Mexico,17
6227,New Zealand,40
6228,Canada,29
6229,USA,45
6230,Russia,26
6231,Australia,16
6232,England,43
6233,Canada,12
6234,Italy,25
6235,South Africa,45
6236,Italy,29
6237,New Zealand,17
6238,Italy,16
6239,Russia,41
6240,Russia,33
6241,Bangladesh,48
6242,Russia,38
6243,South Africa,18
6244,Bangladesh,19
6245,New Zealand,18
6246,England,34
6247,Russia,15
6248,Australia,29
6249,Russia,27
6250,Bangladesh,26
6251,South Africa,21
6252,Mexico,16
6253,Russia,25
6254,Mexico,13
6255,Canada,49
6256,USA,27
6257,South Africa,26
6258,South Africa,14
6259,Mexico,15
6260,Canada,42
6261,Canada,13
6262,New Zealand,23
6263,USA,44
6264,Russia,38
6265,New Zealand,19
6266,Bangladesh,36
6267,Australia,14
6268,Canada,44
6269,Bangladesh,31
6270,Mexico,43
6271,USA,24
6272,Russia,38
6273,Russia,24
6274,England,42
6275,Italy,20
6276,Mexico,26
6277,Australia,14
6278,Italy,45
6279,Mexico,43
6280,Canada,38
6281,Russia,12
6282,Mexico,50
6283,USA,22
6284,Italy,28
6285,Bangladesh,22
6286,South Africa,33
6287,England,41
6288,Bangladesh,32
6289,Italy,13
6290,Mexico,14
6291,England,43
6292,Canada,39
6293,Russia,26
6294,New Zealand,39
6295,South Africa,32
6296,Bangladesh,39
6297,Australia,16
6298,England,19
6299,Australia,17
6300,Russia,12
6301,Russia,34
6302,South Africa,29
6303,Mexico,42
6304,Italy,20
6305,Australia,14
6306,Bangladesh,46
6307,Russia,26
6308,USA,18
6309,Russia,30
6310,Russia,50
6311,Bangladesh,44
6312,Mexico,47
6313,England,36
6314,Australia,48
6315,Canada,15
6316,Bangladesh,45
6317,USA,19
6318,Russia,24
6319,Australia,31
6320,Russia,39
6321,South Africa,16
6322,USA,18
6323,USA,45
6324,England,49
6325,Russia,30
6326,South Africa,24
6327,Australia,30
6328,Canada,48
6329,England,39
6330,Mexico,26
6331,Australia,33
6332,Bangladesh,27
6333,Bangladesh,49
6334,Mexico,38
6335,South Africa,23
6336,USA,21
6337,Canada,43
6338,England,36
6339,Russia,41
6340,Mexico,19
6341,Canada,44
6342,Mexico,36
6343,England,30
6344,South Africa,15
6345,England,23
6346,South Africa,12
6347,Russia,13
6348,Australia,42
6349,USA,46
6350,USA,44
6351,England,17
6352,USA,39
6353,Mexico,39
6354,England,24
6355,USA,15
6356,Bangladesh,33
6357,Australia,20
6358,Australia,21
6359,England,49
6360,Russia,17
6361,Italy,26
6362,USA,38
6363,Australia,29
6364,South Africa,34
6365,New Zealand,14
6366,Australia,27
6367,Bangladesh,25
6368,USA,21
6369,Canada,41
6370,USA,25
6371,USA,48
6372,USA,35
6373,England,35
6374,Italy,12
6375,USA,46
6376,Bangladesh,48
6377,Mexico,41
6378,USA,19
6379,New Zealand,35
6380,Italy,47
6381,Canada,18
6382,Mexico,32
6383,Bangladesh,15
6384,England,21
6385,South Africa,18
6386,Bangladesh,14
6387,USA,15
6388,Russia,21
6389,England,15
6390,New Zealand,22
6391,USA,23
6392,Bangladesh,43
6393,New Zealand,50
6394,USA,13
6395,Russia,15
6396,New Zealand,48
6397,USA,23
6398,South Africa,37
6399,South Africa,29
6400,USA,17
6401,South Africa,26
6402,Mexico,29
6403,Australia,32
6404,South Africa,19
6405,Mexico,14
6406,New Zealand,32
6407,Canada,21
6408,Mexico,20
6409,England,49
6410,USA,27
6411,South Africa,41
6412,Italy,13
6413,Australia,42
6414,Russia,17
6415,England,27
6416,Mexico,20
6417,Bangladesh,50
6418,Bangladesh,36
6419,South Africa,25
6420,South Africa,17
6421,Canada,48
6422,Australia,49
6423,Canada,15
6424,Bangladesh,17
6425,New Zealand,12
6426,Canada,40
6427,South Africa,39
6428,South Africa,25
6429,USA,24
6430,England,37
6431,Russia,16
6432,Italy,39
6433,New Zealand,23
6434,Italy,18
6435,Bangladesh,40
6436,England,38
6437,Bangladesh,14
6438,Canada,25
6439,Russia,39
6440,Mexico,37
6441,South Africa,22
6442,Australia,38
6443,Italy,39
6444,USA,36
6445,England,37
6446,Canada,20
6447,Russia,40
6448,Bangladesh,34
6449,England,32
6450,USA,28
6451,Australia,28
6452,Mexico,12
6453,Mexico,25
6454,England,30
6455,Italy,26
6456,South Africa,15
6457,South Africa,31
6458,England,29
6459,England,30
6460,Australia,25
6461,England,18
6462,Bangladesh,18
6463,England,38
6464,New Zealand,33
6465,England,17
6466,England,34
6467,Italy,41
6468,New Zealand,48
6469,Italy,42
6470,New Zealand,28
6471,Australia,13
6472,Canada,12
6473,Italy,19
6474,Russia,26
6475,Canada,45
6476,Australia,12
6477,Bangladesh,30
6478,Mexico,29
6479,USA,34
6480,South Africa,32
6481,Bangladesh,38
6482,Canada,27
6483,Bangladesh,49
6484,New Zealand,26
6485,New Zealand,23
6486,England,26
6487,New Zealand,24
6488,Canada,25
6489,England,17
6490,Canada,16
6491,Bangladesh,49
6492,New Zealand,15
6493,England,37
6494,South Africa,37
6495,Italy,29
6496,New Zealand,28
6497,Bangladesh,35
6498,Russia,24
6499,Russia,26
6500,Canada,50
6501,USA,35
6502,New Zealand,38
6503,England,25
6504,Canada,23
6505,Canada,17
6506,Australia,35
6507,South Africa,28
6508,New Zealand,15
6509,Canada,40
6510,New Zealand,20
6511,Russia,40
6512,Bangladesh,29
6513,Canada,35
6514,Canada,17
6515,Russia,25
6516,Australia,35
6517,Italy,39
6518,Italy,23
6519,USA,46
6520,Italy,46
6521,Italy,31
6522,USA,46
6523,New Zealand,46
6524,Canada,22
6525,England,42
6526,USA,22
6527,Russia,18
6528,USA,40
6529,South Africa,16
6530,New Zealand,41
6531,South Africa,37
6532,Bangladesh,37
6533,New Zealand,46
6534,Mexico,30
6535,Italy,42
6536,Russia,34
6537,USA,40
6538,New Zealand,48
6539,Canada,34
6540,New Zealand,23
6541,Bangladesh,34
6542,New Zealand,26
6543,Russia,16
6544,USA,41
6545,England,29
6546,Canada,23
6547,New Zealand,40
6548,Australia,30
6549,South Africa,32
6550,Canada,17
6551,Canada,31
6552,Mexico,36
6553,South Africa,26
6554,Italy,38
6555,Bangladesh,30
6556,South Africa,27
6557,New Zealand,42
6558,Bangladesh,43
6559,Mexico,46
6560,England,38
6561,Australia,45
6562,Mexico,21
6563,South Africa,25
6564,Russia,17
6565,Mexico,43
6566,Canada,26
6567,Italy,50
6568,Mexico,27
6569,South Africa,49
6570,Bangladesh,45
6571,Mexico,27
6572,Canada,35
6573,Russia,21
6574,South Africa,19
6575,Mexico,36
6576,Mexico,19
6577,South Africa,47
6578,USA,29
6579,Italy,22
6580,England,39
6581,Canada,17
6582,England,48
6583,Italy,29
6584,Russia,27
6585,Italy,42
6586,Russia,23
6587,Mexico,50
6588,Australia,32
6589,Russia,28
6590,Canada,32
6591,England,34
6592,USA,25
6593,USA,47
6594,Bangladesh,45
6595,Canada,19
6596,Australia,49
6597,USA,31
6598,New Zealand,17
6599,USA,43
6600,New Zealand,24
6601,Italy,17
6602,Russia,41
6603,Australia,29
6604,Italy,36
6605,Canada,20
6606,Canada,13
6607,Bangladesh,24
6608,Canada,33
6609,Bangladesh,35
6610,Canada,27
6611,Mexico,13
6612,England,28
6613,England,41
6614,South Africa,42
6615,New Zealand,39
6616,Russia,45
6617,USA,46
6618,Mexico,41
6619,New Zealand,42
6620,Russia,39
6621,Australia,38
6622,South Africa,32
6623,South Africa,44
6624,Australia,30
6625,Australia,48
6626,Canada,35
6627,Italy,35
6628,Mexico,23
6629,USA,19
6630,New Zealand,46
6631,Canada,45
6632,New Zealand,24
6633,USA,43
6634,Australia,28
6635,England,15
6636,Bangladesh,33
6637,Italy,12
6638,Australia,29
6639,Mexico,28
6640,New Zealand,33
6641,Bangladesh,41
6642,England,24
6643,Australia,30
6644,USA,22
6645,Russia,23
6646,England,34
6647,Australia,26
6648,Russia,20
6649,South Africa,12
6650,Mexico,49
6651,Canada,37
6652,New Zealand,38
6653,New Zealand,47
6654,Mexico,28
6655,Bangladesh,33
6656,Bangladesh,18
6657,Mexico,33
6658,South Africa,24
6659,Bangladesh,35
6660,Italy,42
6661,Russia,46
6662,Canada,17
6663,New Zealand,45
6664,England,45
6665,USA,35
6666,USA,24
6667,USA,20
6668,Bangladesh,20
6669,USA,12
6670,Canada,21
6671,Russia,13
6672,Canada,41
6673,New Zealand,46
6674,South Africa,12
6675,USA,48
6676,Canada,46
6677,USA,22
6678,New Zealand,49
6679,Mexico,36
6680,Bangladesh,47
6681,Mexico,13
6682,Mexico,13
6683,New Zealand,43
6684,New Zealand,43
6685,England,40
6686,New Zealand,22
6687,Bangladesh,49
6688,Italy,29
6689,England,12
6690,Australia,41
6691,Bangladesh,17
6692,Australia,13
6693,Italy,26
6694,South Africa,44
6695,England,14
6696,Mexico,44
6697,England,14
6698,New Zealand,13
6699,USA,42
6700,England,38
6701,South Africa,28
6702,Russia,33
6703,USA,29
6704,Bangladesh,32
6705,Bangladesh,19
6706,New Zealand,37
6707,South Africa,35
6708,New Zealand,43
6709,Australia,40
6710,Russia,37
6711,South Africa,50
6712,USA,31
6713,Italy,30
6714,Mexico,18
6715,Italy,13
6716,Canada,33
6717,Mexico,38
6718,Russia,40
6719,Mexico,50
6720,Mexico,44
6721,Canada,13
6722,Canada,27
6723,Australia,47
6724,Australia,25
6725,England,14
6726,South Africa,18
6727,South Africa,50
6728,New Zealand,13
6729,Russia,34
6730,South Africa,19
6731,Canada,35
6732,Italy,50
6733,South Africa,30
6734,Australia,32
6735,Mexico,17
6736,Mexico,17
6737,New Zealand,23
6738,Russia,29
6739,Australia,16
6740,Australia,27
6741,Canada,16
6742,Australia,13
6743,Mexico,43
6744,Mexico,21
6745,New Zealand,40
6746,Italy,25
6747,Italy,20
6748,England,36
6749,Mexico,17
6750,Australia,35
6751,Italy,38
6752,USA,12
6753,Italy,33
6754,Italy,24
6755,Italy,50
6756,Canada,36
6757,New Zealand,34
6758,South Africa,35
6759,Italy,25
6760,England,26
6761,England,45
6762,Australia,33
6763,New Zealand,20
6764,Australia,14
6765,South Africa,12
6766,Mexico,21
6767,New Zealand,50
6768,South Africa,22
6769,Canada,26
6770,USA,32
6771,Australia,14
6772,Bangladesh,34
6773,Australia,19
6774,New Zealand,24
6775,Canada,15
6776,Canada,49
6777,New Zealand,33
6778,South Africa,39
6779,South Africa,50
6780,Russia,46
6781,Mexico,36
6782,Italy,12
6783,England,33
6784,USA,39
6785,England,13
6786,Mexico,26
6787,Russia,40
6788,Canada,34
6789,New Zealand,20
6790,Australia,46
6791,Mexico,16
6792,Bangladesh,14
6793,Russia,50
6794,New Zealand,43
6795,Australia,30
6796,Mexico,16
6797,Mexico,38
6798,New Zealand,13
6799,Italy,19
6800,Canada,43
6801,Mexico,18
6802,Russia,27
6803,Mexico,49
6804,New Zealand,21
6805,South Africa,50
6806,Canada,17
6807,Bangladesh,28
6808,Canada,27
6809,New Zealand,20
6810,South Africa,23
6811,Australia,39
6812,New Zealand,20
6813,New Zealand,14
6814,England,26
6815,Canada,18
6816,Italy,30
6817,England,36
6818,England,37
6819,USA,30
6820,Bangladesh,32
6821,New Zealand,13
6822,New Zealand,39
6823,New Zealand,24
6824,Russia,33
6825,Russia,34
6826,South Africa,47
6827,Mexico,41
6828,Bangladesh,26
6829,Bangladesh,37
6830,USA,21
6831,Russia,37
6832,Italy,27
6833,Bangladesh,12
6834,Australia,44
6835,New Zealand,36
6836,New Zealand,21
6837,Mexico,14
6838,Australia,28
6839,South Africa,19
6840,Bangladesh,34
6841,Mexico,42
6842,England,26
6843,South Africa,42
6844,Bangladesh,17
6845,Russia,30
6846,New Zealand,28
6847,New Zealand,24
6848,New Zealand,13
6849,USA,38
6850,Italy,49
6851,New Zealand,47
6852,Italy,14
6853,Russia,21
6854,Canada,41
6855,Bangladesh,50
6856,Mexico,36
6857,Bangladesh,36
6858,Canada,44
6859,Russia,26
6860,South Africa,36
6861,Canada,37
6862,Russia,45
6863,Russia,12
6864,Russia,12
6865,Bangladesh,43
6866,Bangladesh,44
6867,England,17
6868,Australia,34
6869,Russia,36
6870,Canada,43
6871,New Zealand,22
6872,Australia,20
6873,Russia,45
6874,New Zealand,42
6875,USA,34
6876,England,47
6877,Canada,33
6878,Russia,42
6879,Russia,30
6880,USA,40
6881,Bangladesh,26
6882,New Zealand,45
6883,Canada,12
6884,Australia,35
6885,Bangladesh,15
6886,Australia,14
6887,Italy,37
6888,Italy,25
6889,England,31
6890,Italy,27
6891,England,41
6892,Canada,19
6893,England,21
6894,South Africa,19
6895,Italy,22
6896,England,12
6897,England,42
6898,New Zealand,24
6899,South Africa,43
6900,Australia,27
6901,England,50
6902,Mexico,30
6903,South Africa,37
6904,England,24
6905,Australia,21
6906,Canada,38
6907,South Africa,24
6908,USA,17
6909,England,41
6910,Russia,13
6911,Mexico,37
6912,Mexico,29
6913,Italy,27
6914,New Zealand,45
6915,England,48
6916,USA,30
6917,Australia,12
6918,England,15
6919,Russia,17
6920,Russia,13
6921,South Africa,42
6922,Australia,19
6923,Russia,36
6924,Italy,13
6925,Mexico,41
6926,South Africa,16
6927,Canada,31
6928,England,23
6929,Australia,31
6930,Mexico,33
6931,South Africa,32
6932,New Zealand,40
6933,Canada,40
6934,USA,48
6935,Russia,38
6936,Bangladesh,15
6937,England,24
6938,Canada,37
6939,Italy,41
6940,England,43
6941,Italy,47
6942,Italy,27
6943,England,45
6944,Russia,27
6945,Australia,28
6946,Bangladesh,42
6947,USA,32
6948,Canada,16
6949,Mexico,13
6950,England,48
6951,Russia,50
6952,USA,25
6953,Australia,13
6954,Russia,25
6955,USA,33
6956,South Africa,34
6957,New Zealand,25
6958,New Zealand,32
6959,Russia,42
6960,England,21
6961,Australia,42
6962,South Africa,16
6963,Bangladesh,31
6964,Russia,32
6965,England,25
6966,Mexico,50
6967,USA,38
6968,Mexico,48
6969,England,27
6970,Russia,33
6971,Canada,15
6972,Mexico,13
6973,Mexico,34
6974,Russia,41
6975,Italy,16
6976,Italy,29
6977,England,17
6978,Italy,48
6979,Bangladesh,17
6980,USA,20
6981,Bangladesh,12
6982,Russia,31
6983,Bangladesh,44
6984,USA,19
6985,South Africa,21
6986,England,23
6987,USA,17
6988,USA,24
6989,Australia,15
6990,New Zealand,17
6991,Russia,34
6992,South Africa,35
6993,Bangladesh,47
6994,Italy,40
6995,England,17
6996,England,37
6997,England,38
6998,Australia,26
6999,Australia,30
7000,Australia,38
7001,Mexico,26
7002,New Zealand,13
7003,Canada,35
7004,Bangladesh,28
7005,South Africa,15
7006,England,36
7007,New Zealand,43
7008,England,35
7009,Bangladesh,22
7010,Canada,28
7011,Russia,28
7012,USA,44
7013,Mexico,14
7014,Italy,28
7015,England,25
7016,New Zealand,13
7017,South Africa,21
7018,Mexico,17
7019,Mexico,47
7020,Italy,20
7021,England,26
7022,Australia,44
7023,Italy,23
7024,England,39
7025,Italy,19
7026,Bangladesh,12
7027,New Zealand,25
7028,Italy,35
7029,Mexico,34
7030,Bangladesh,42
7031,Bangladesh,18
7032,England,29
7033,New Zealand,12
7034,Australia,20
7035,Italy,33
7036,Australia,44
7037,Canada,35
7038,Mexico,46
7039,Mexico,22
7040,Italy,23
7041,USA,38
7042,Russia,45
7043,New Zealand,29
7044,Italy,41
7045,England,29
7046,England,20
7047,Australia,47
7048,Mexico,25
7049,Canada,16
7050,Australia,50
7051,Mexico,33
7052,Russia,47
7053,Italy,27
7054,Italy,34
7055,Russia,22
7056,USA,38
7057,Australia,47
7058,Mexico,14
7059,Australia,24
7060,Bangladesh,22
7061,Russia,50
7062,Australia,37
7063,Canada,17
7064,Mexico,18
7065,Italy,36
7066,Mexico,43
7067,Russia,25
7068,Bangladesh,21
7069,Canada,27
7070,South Africa,43
7071,South Africa,25
7072,Mexico,36
7073,New Zealand,44
7074,Mexico,12
7075,Italy,42
7076,Bangladesh,15
7077,Australia,25
7078,Bangladesh,15
7079,South Africa,18
7080,Mexico,46
7081,New Zealand,31
7082,South Africa,19
7083,Russia,35
7084,Italy,30
7085,Russia,16
7086,Italy,34
7087,Mexico,38
7088,South Africa,25
7089,New Zealand,20
7090,England,37
7091,Canada,24
7092,England,25
7093,South Africa,32
7094,England,48
7095,USA,13
7096,Canada,28
7097,Australia,33
7098,England,24
7099,New Zealand,16
